대분류,기준품목,세부품목,대표검색어,별칭·검색변형,산지명여부,산지,주출하시작월,주출하종료월,제철표시,소싱확인권장월,상품등록권장월,시즌유형,판매우선도,시즌근거수준,DB구분,출처·메모
수산물,흰살생선,우럭,우럭,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,은갈치,은갈치,은,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,전어,전어,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,조기,조기,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,조피볼락,조피볼락,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,참가자미,참가자미,"참가지미, 생가자미",N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB+제철보강,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,참조기,참조기,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,청어,청어,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,코다리,코다리,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,풀치,풀치,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,학꽁치,학꽁치,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,홍가자미,홍가자미,생가자미,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,황열기,황열기,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
수산물,흰살생선,황태,황태,,N,,10,4,10~12월·1~4월,8,9,겨울·월동,3,기준품목,기본DB,https://www.nifs.go.kr / https://www.kamis.or.kr
버섯,느타리버섯,백령버섯,백령버섯,"백령느타리, 백령버섯, 백령",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,느타리버섯,산느타리버섯,산느타리버섯,"산느타리, 산느타리버섯, 참타리, 맛타리",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,느타리버섯,아위버섯,아위버섯,"아위느타리, 아위버섯, 아위",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,느타리버섯,황금느타리버섯,황금느타리버섯,"노랑느타리, 황금느타리버섯, 참타리, 맛타리, 황금느타리",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,송이버섯,봉화송이버섯,봉화송이버섯,"봉화자연산송이, 봉화송이버섯, 봉화송이, 송이버섯",Y,봉화,9,10,9~10월,7,8,초단기,5,세부품목,추가DB,시장·산지 검색어 보강
버섯,송이버섯,양양송이버섯,양양송이버섯,"양양자연산송이, 양양송이버섯, 양양송이, 송이버섯",Y,양양,9,10,9~10월,7,8,초단기,5,세부품목,추가DB,시장·산지 검색어 보강
버섯,송이버섯,영덕송이버섯,영덕송이버섯,"자연산송이, 영덕송이버섯, 영덕송이, 송이버섯",Y,영덕,9,10,9~10월,7,8,초단기,5,세부품목,제철판매확장,제철판매 보강
버섯,송이버섯,울진송이버섯,울진송이버섯,"울진자연산송이, 자연산송이, 울진송이버섯, 울진송이, 송이버섯",Y,울진,9,10,9~10월,7,8,초단기,5,세부품목,추가DB,시장·산지 검색어 보강
버섯,약용버섯,복령버섯,복령버섯,"복령, 복령버섯",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,자연산버섯,갓버섯,갓버섯,갓,N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,곰보버섯,곰보버섯,"곰보버섯, 곰보",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,꾀꼬리버섯,꾀꼬리버섯,"꾀꼬리버섯, 꾀꼬리",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,능이버섯,능이버섯,"능이버섯, 능이",N,,8,10,8~10월,6,7,단기,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,달걀버섯,달걀버섯,"달걀버섯, 달걀",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,먹버섯,먹버섯,먹,N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,밀버섯,밀버섯,밀,N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,밤버섯,밤버섯,밤,N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,봉화능이버섯,봉화능이버섯,"능이, 봉화능이버섯, 봉화능이, 능이버섯",Y,봉화,8,10,8~10월,6,7,단기,5,세부품목,제철판매확장,제철판매 보강
버섯,자연산버섯,뽕나무버섯,뽕나무버섯,"뽕나무버섯, 뽕나무",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,석이버섯,석이버섯,"석이버섯, 석이",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,송로버섯,송로버섯,"송로버섯, 송로",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,송이버섯,송이버섯,"송이버섯, 송이",N,,8,10,8~10월,6,7,단기,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,싸리버섯,싸리버섯,"싸리버섯, 싸리",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,양양능이버섯,양양능이버섯,"능이, 양양능이버섯, 양양능이, 능이버섯",Y,양양,8,10,8~10월,6,7,단기,5,세부품목,제철판매확장,제철판매 보강
버섯,자연산버섯,울진능이버섯,울진능이버섯,"능이, 울진능이버섯, 울진능이, 능이버섯",Y,울진,8,10,8~10월,6,7,단기,5,세부품목,제철판매확장,제철판매 보강
버섯,자연산버섯,자연산송이,자연산송이,,N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,자연산버섯,참싸리버섯,참싸리버섯,"참싸리버섯, 참싸리",N,,8,10,8~10월,6,7,단기,4,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,갈색만가닥버섯,갈색만가닥버섯,"갈색만가닥버섯, 갈색만가닥",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,갈색양송이,갈색양송이,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,갈색팽이버섯,갈색팽이버섯,"갈색팽이버섯, 갈색팽이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,건표고,건표고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,꽃송이버섯,꽃송이버섯,"꽃송이버섯, 꽃송이",N,,1,12,1~12월,11,12,연중,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,노루궁뎅이버섯,노루궁뎅이버섯,"노루궁뎅이버섯, 노루궁뎅이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,느타리버섯,느타리버섯,"느타리버섯, 참타리, 맛타리, 느타리",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,동고,동고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,동충하초,동충하초,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,만가닥버섯,만가닥버섯,"만가닥버섯, 만가닥",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,맛타리버섯,맛타리버섯,"맛타리버섯, 맛타리",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,목이버섯,목이버섯,"목이버섯, 목이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,미니새송이,미니새송이,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,백만가닥버섯,백만가닥버섯,"백만가닥버섯, 백만가닥",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,백색양송이,백색양송이,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,백화고,백화고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,버들송이버섯,버들송이버섯,"버들송이버섯, 버들송이",N,,1,12,1~12월,11,12,연중,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,보령양송이버섯,보령양송이버섯,"양송이, 보령양송이버섯, 보령양송이, 양송이버섯",Y,보령,1,12,1~12월,11,12,연중,5,기준품목,제철판매확장,제철판매 보강
버섯,재배버섯,부여양송이버섯,부여양송이버섯,"양송이, 부여양송이버섯, 부여양송이, 양송이버섯",Y,부여,1,12,1~12월,11,12,연중,5,기준품목,제철판매확장,제철판매 보강
버섯,재배버섯,상황버섯,상황버섯,"목질진흙버섯, 상황버섯, 상황",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB+제철보강,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,새송이버섯,새송이버섯,"새송이버섯, 큰느타리버섯, 새송이",N,,1,12,1~12월,11,12,연중,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,생표고,생표고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,송화버섯,송화버섯,"송화고버섯, 송화버섯, 송화",N,,1,12,1~12월,11,12,연중,2,기준품목,추가DB,시장·산지 검색어 보강
버섯,재배버섯,양송이버섯,양송이버섯,"양송이버섯, 양송이",N,,1,12,1~12월,11,12,연중,5,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,영지버섯,영지버섯,"불로초버섯, 영지버섯, 영지",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB+제철보강,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,잎새버섯,잎새버섯,"잎새버섯, 잎새",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,차가버섯,차가버섯,"차가버섯, 차가",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,참송이버섯,참송이버섯,"참송이, 참송이버섯",N,,1,12,1~12월,11,12,연중,5,기준품목,추가DB,시장·산지 검색어 보강
버섯,재배버섯,참타리버섯,참타리버섯,"참타리버섯, 참타리",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,팽이버섯,팽이버섯,"팽이버섯, 팽이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,표고버섯,표고버섯,"표고버섯, 표고",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,표고송이버섯,표고송이버섯,"표고송이, 표고송이버섯",N,,1,12,1~12월,11,12,연중,5,기준품목,추가DB,시장·산지 검색어 보강
버섯,재배버섯,향고,향고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,화고,화고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,황금맛버섯,황금맛버섯,"황금맛버섯, 황금맛",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,황금팽이버섯,황금팽이버섯,"황금팽이버섯, 황금팽이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,흑화고,흑화고,,N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,재배버섯,흰목이버섯,흰목이버섯,"은이버섯, 백목이버섯, 흰목이버섯, 흰목이",N,,1,12,1~12월,11,12,연중,2,기준품목,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
버섯,표고버섯,괴산표고버섯,괴산표고버섯,"괴산표고버섯, 괴산표고, 표고버섯",Y,괴산,3,11,3~11월,1,2,중장기,4,기준품목,제철판매확장,제철판매 보강
버섯,표고버섯,부여표고버섯,부여표고버섯,"부여생표고, 부여표고버섯, 부여표고, 표고버섯",Y,부여,3,11,3~11월,1,2,중장기,4,기준품목,추가DB,시장·산지 검색어 보강
버섯,표고버섯,장수표고버섯,장수표고버섯,"장수표고버섯, 장수표고, 표고버섯",Y,장수,3,11,3~11월,1,2,중장기,4,기준품목,제철판매확장,제철판매 보강
버섯,표고버섯,장흥표고버섯,장흥표고버섯,"장흥생표고, 장흥표고버섯, 장흥표고, 표고버섯",Y,장흥,3,11,3~11월,1,2,중장기,4,기준품목,추가DB,시장·산지 검색어 보강
버섯,표고버섯,청도표고버섯,청도표고버섯,"청도표고버섯, 청도표고, 표고버섯",Y,청도,3,11,3~11월,1,2,중장기,4,기준품목,제철판매확장,제철판매 보강
버섯,표고버섯,청양표고버섯,청양표고버섯,"청양생표고, 청양표고버섯, 청양표고, 표고버섯",Y,청양,3,11,3~11월,1,2,중장기,4,기준품목,추가DB,시장·산지 검색어 보강
견과·특용,견과,깐호두,깐호두,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,도토리,도토리,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,땅콩,땅콩,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,마카다미아,마카다미아,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,백잣,백잣,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,볶음땅콩,볶음땅콩,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,브라질너트,브라질너트,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,아몬드,아몬드,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,잣,잣,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,캐슈넛,캐슈넛,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,캐슈애플,캐슈애플,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,피땅콩,피땅콩,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,피스타치오,피스타치오,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,피칸,피칸,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,피호두,피호두,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,헤이즐넛,헤이즐넛,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,호두,호두,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
견과·특용,견과,황잣,황잣,,N,,8,12,8~12월,6,7,중장기,3,대분류추정,기본DB,https://www.nongsaro.go.kr / https://www.kamis.or.kr
